TAP_service,table_name,objects,description
VizieR,J/MNRAS/498/3241/table3,11,"Group properties in the field of view of DES J0408-5354 and WGD 2038-4008 ( Buckley-Geer E.J., Lin H., Rusu C.E., et al.)"
VizieR,J/A+A/601/A95/sample,11,"Positions, redshifts and selection magnitudes (table B1) and derived physical properties (table B3) of SFDGs in VUDS ( Calabro A., Amorin R., Fontana A., et al.)"
VizieR,J/A+A/597/A24/tableb1,11,"VIMOS and literature cluster galaxies of S1101 ( Rabitz A., Zhang Y.-Y., Schwope A., Verdugo M., Reiprich T., Klein M.)"
VizieR,J/ApJS/141/23/table1,11,"List of target AGNs ( Enya K., Yoshii Y., Kobayashi Y., Minezaki T., Suganuma M., Tomita H., Peterson B.A.)"
VizieR,J/ApJ/761/114/table3,11,"Cluster member summary ( Atlee D.W., Martini P.)"
VizieR,J/A+A/643/A103/tableb1,11,"Summary of the optical spectroscopic campaign ( Pena-Herazo H.A., Amaya-Almazan R.A., Massaro F., et al.)"
VizieR,J/ApJ/861/97/table1,11,"The source information ( Fan X.-L., Wu Q., Liao N.-H.)"
VizieR,J/AJ/133/2464/stars,10,"Program star parameters ( Luck R.E., Heiter U.)"
VizieR,J/A+A/641/A177/tablea1,10,"SE SNe used in this work ( Meza N., Anderson J.P.)"
VizieR,J/ApJ/773/L36/gcdata,10,"Observations and globular cluster  properties ( Colucci J.E., Duran M.F., Bernstein R.A., McWilliam A.)"
VizieR,J/AJ/151/24/table1,10,"Parameters of the 1180 New Quasars Discovered in LAMOST DR1 ( Ai Y.L., Wu X.-B., Yang J., Yang Q., Wang F., Guo R., Zuo W., Dong X., Zhang Y.-X., Yuan H.-L., Song Y.-H., Wang J., Dong X., Yang M., Wu H., Shen S.-Y., Shi J.-R., He B.-L., Lei Y.-J., Li Y.-B., Luo A.-L., Zhao Y.-H., Zhang H.-T.)"
VizieR,J/ApJS/237/36/dgal,10,"Physical and derived properties of the merging dwarf galaxies (tables 1 and 2) ( Paudel S., Smith R., Yoon S.J., Calderon-Castillo P., Duc P.-A.)"
VizieR,J/ApJ/643/680/table1,10,"Object Summary ( Prochaska J.X., Weiner B.J., Chen H.-W., Mulchaey J.S.)"
HEASARC,xmmcdfs510,10,XMM-Newton Deep Survey in the CDF-S 5-10 keV Source Catalog
VizieR,J/ApJS/238/9/table1,10,"List of giant radio sources (GRSs) ( Kuzmicz A., Jamrozy M., Bronarska K., Janda-Boczar K., Saikia D.J.)"
VizieR,J/MNRAS/493/1044/tableb2,10,"All SNe Ia studied in this work ( Tucker M.A., Shappee B.J., Vallely P.J., et al.)"
VizieR,J/MNRAS/342/575/table1,10,"X-ray, optical and radio properties of the HELLAS sample ( Ciliegi P., Vignali C., Comastri A., Fiore F., La Franca F., Perola G.C.)"
VizieR,J/A+A/549/A119/table1,10,"Black-hole masses of the AGN-1 in XBS (XMM-Newton Serendipitous sample) ( Caccianiga A., Fanali R., Severgnini P., Della Ceca R., Marchese E., Mateos S.)"
VizieR,J/ApJ/706/1364/table1,10,"SINS survey: galaxies observed ( Forster Schreiber N.M., Genzel R., Bouche N., et al.)"
VizieR,J/A+A/470/821/table1,10,"Catalog of all cluster candidates ( Dietrich J.P., Erben T., Lamer G., Schneider P., Schwope A., Hartlap J., Maturi M.)"
VizieR,J/ApJ/708/584/table2,10,"SEXSI-Spitzer catalog ( Eckart M.E., McGreer I.D., Stern D., Harrison F.A., Helfand D.J.)"
VizieR,J/ApJ/831/145/table3,10,"Source properties ( Yang G., Brandt W.N., Luo B., Xue Y.Q., Bauer F.E., Sun M.Y., Kim S., Schulze S., Zheng X.C., Paolillo M., Shemmer O., Liu T., Schneider D.P., Vignali C., Vito F., Wang J.-X.)"
HEASARC,qso,10,Hewitt & Burbidge (1993) QSO Catalog
VizieR,J/A+A/599/A76/table2,10,"Objects from Bordalo & Telles (2011ApJ...735...52B) ( Melnick J., Telles E., Bordalo V., Chavez R., Fernandez-arenas D., Terlevich E., Terlevich R., Bresolin F., Plionis M., Basilakos S.)"
VizieR,J/AJ/135/1580/table1,10,"Radial velocity members in Carina plus Arcturus ( Koch A., Grebel E.K., Gilmore G.F., Wyse R.F.G., Kleyna J.T., Harbeck D.R., Wilkinson M.I., Evans N.W.)"
VizieR,J/A+A/425/367/reflex50,10,"REFLEX cluster catalogue for h=0.5 (H_0_=50km/s/Mpc) and Einstein-de Sitter-cosmology (table6b of paper) (H=50km/s/Mpc ( Boehringer H., Schuecker P., Guzzo L., Collins C.A., Voges W., Cruddace R.G., Ortiz-Gil A., Chincarini G., De Grandi S., Edge A.C., MacGillivray H.T., Neumann D.M., Schindler S., Shaver P.)"
VizieR,J/MNRAS/437/2607/table3,10,"Galaxy member properties of the 7 low X-ray luminosity clusters ( Nilo Castellon J.L., Alonso M.V., Lambas D.G., O'Mill A.L., Valotto C., Carrasco E.R., Cuevas H., Ramirez A)"
VizieR,J/A+A/656/A144/tables,10,"Groups and clusters (tables 3-8, A1) ( Bohringer H., Chon G.)"
HEASARC,reflex,10,ROSAT-ESO Flux-Limited X-Ray (REFLEX) Galaxy Cluster Survey
VizieR,J/PAZh/37/281/masers,10,"Basic data and residual space velocities of masers ( Stepanishechev A.S., Bobylev V.V.)"
VizieR,J/A+A/620/A186/tableb1,10,"VIS3COS' galaxy properties ( Paulino-Afonso A., Sobral D., Darvish B., Ribeiro B., Stroe A., Best P., Afonso J., Matsuda Y.)"
VizieR,J/ApJ/846/44/table1,10,*Luminous persistent radio source candidates ( Ofek E.O.)
HEASARC,nustarssc2,10,NuSTAR Serendipitous Survey 40-Month Secondary Source Catalog
VizieR,J/PAZh/42/313/table2,10,"List of known quasars at z>3 not selected by our algorithm ( Khorunzhev G.A., Burenin R.A., Mescheryakov A.V., Sazonov S.Yu.)"
VizieR,J/ApJ/639/37/table2,10,"Subsample of AGN galaxies in our spectroscopic survey with their close neighbors ( Koulouridis E., Plionis M., Chavushyan V., Dultzin-Hacyan D., Krongold Y., Goudis C.)"
VizieR,J/A+A/434/385/table1,10,"Complete sample of HBL BL Lacs in the Sedentary Survey: objects coordinates and main properties ( Giommi P., Piranomonte S., Perri M., Padovani P.)"
VizieR,J/A+A/673/A18/titans,10,"Titans parameter set ADS (complements the table J/A+A/650/A194/table2) ( Giribaldi R.E., Smiljanic R.)"
HEASARC,xrayselbll,10,X-Ray Selected BL Lac Objects Catalog
VizieR,J/A+A/636/A36/tablea1,10,"Absolute radial velocities ( Lafarga M., Ribas I., Lovis C., et al.)"
VizieR,J/MNRAS/416/1900/psr,10,"The PSR sample ( Rigby E.E., Best P.N., Brookes M.H., Peacock J.A., Dunlop J.S., Rottgering H.J.A., Wall J.V., Ker L.)"
VizieR,J/AJ/151/6/table4,10,"Potential Cluster Stars Observed with IMACS in the Field of Tombaugh 1 ( Sales Silva J.V., Carraro G., Anthony-Twarog B.J., Moni Bidin C., Costa E., Twarog B.A.)"
VizieR,J/ApJ/819/154/table1,10,"Optical and X-ray properties of the main X-ray detected quasar sample ( Lusso E., Risaliti G.)"
VizieR,J/ApJ/869/6/table1,10,"The EDisCS-HST sample ( Deger S., Rudnick G., Kelkar K., Aragon-Salamanca A., Desai V., Lotz J.M., Jablonka P., Moustakas J., Zaritsky D.)"
VizieR,IX/31/wgacat,10,"The full catalogue ( White N.E., Giommi P., Angelini L.)"
VizieR,J/MNRAS/495/4040/tableb4,10,"Host galaxy properties for the DES RET sample ( Wiseman P., Smith M., Childress M., et al.)"
VizieR,J/ApJS/248/21/table2,10,"Table of LGRB hosts ( Hao J.-M., Cao L., Lu Y.-J., Chu Q.-B., Fan J.-H., Yuan Y.-F., Yuan Y.-H.)"
VizieR,J/MNRAS/335/10/table1,10,"Abell 1689 data ( Balogh M.L., Couch W.J., Smail I., Bower R.G., Glazebrook K.)"
VizieR,J/A+A/530/A42/sample,10,"Summary of XMM-Newton observations used and power law fit results (tables 2 and 3 of paper) ( Corral A., Della Ceca R., Caccianiga A., Severgnini P., Brunner H., Carrera F.J., Page M.J., Schwope A.D.)"
VizieR,J/ApJ/890/148/table2,10,"Cluster properties and weak-lensing measurements ( Umetsu K., Sereno M., Lieu M., et al.)"
VizieR,J/ApJ/898/102/galaxies,10,"properties (Table 1) and physical parameters derived from the HI spectra (Table 4) with parameters updated from erratum published in 2020, ApJ, 902, 88 ( Yu N., Ho L.C., Wang J.)"
VizieR,J/AJ/130/896/sgrs,9,"Observed and derived properties of the sampleof 18 giant SUMSS radio sources ( Saripalli L., Hunstead R.W., Subrahmanyan R., Boyce E.)"
VizieR,J/MNRAS/393/1467/table3,9,"Photometric data on 15 cluster early-type galaxies in the FORS Deep Field ( Fritz A., Bohm A., Ziegler B.L.)"
VizieR,J/MNRAS/485/3738/tablec1,9,"Master MUSE Redshift Catalog ( Lagattuta D.J., Richard J., Bauer F.E., Clement B., Mahler G., Soucail G., Carton D., Kneib J.-P., Laporte N., Martinez J., Patricio V., Payne A.V., Pello R., Schmidt K.B., de la Vieuville G.)"
VizieR,J/A+A/530/A21/table5,9,"Spectral parameters of the Fermi/GBM GRBs collected from the GCN Circular Archive ( Nava L., Ghirlanda G., Ghisellini G., Celotti A.)"
VizieR,J/MNRAS/309/48/table2,9,"Observations of the confirmed QSO candidates ( Clowes R.G., Campusano L.E., Graham M.J.)"
HEASARC,rssgrbag,9,Radio-Selected Gamma-Ray Burst Afterglow Catalog
VizieR,J/MNRAS/475/343/table2,9,"26125 newly identified clusters of galaxies from the survey data of SuperCOSMOS, WISE, and 2MASS ( Wen Z.L., Han J.L., Yang F.)"
VizieR,J/A+A/609/A134/table1,9,"General properties of 34 Type Ibc and Type IIb supernovae ( Stritzinger M.D., Anderson J.P., Contreras C., et al.)"
VizieR,J/ApJ/749/21/table2,9,"Known Compton-thick AGNs detected in the BAT sample ( Ajello M., Alexander D.M., Greiner J., Madejski G.M., Gehrels N., Burlon D.)"
VizieR,J/A+A/597/A51/cassis,9,"IDs, physical parameters for 1146 of the CASSIS sample ( Vika M., Ciesla L., Charmandaris V. Xilouris E.M., Lebouteiller V.)"
VizieR,J/ApJ/919/143/table3,9,"Measurements and derived quantities from individual spectra with H{alpha} SNR>10 ( Henry A., Rafelski M., Sunnquist B., et al.)"
VizieR,J/ApJ/612/652/y,9,"Dimensionless Coordinate Distances of radio galaxies and supernovae (tables 1 and 2 of paper) ( Daly R.A., Djorgovski S.G.)"
VizieR,J/A+A/575/A80/sources,9,"All sources observed: properties of the high-z sources (table1), Herschel and Spitzer photometry (table2), and derived physical parameters from SED fitting (table4) ( Podigachoski P., Barthel P.D., Haas M., et al.)"
VizieR,J/ApJ/774/40/table1,9,"The 9 QSO fields studied in this work ( Andrews H., Barrientos L.F., Lopez S., Lira P., Padilla N., Gilbank D.G., Lacerna I., Maureira M.J., Ellingson E., Gladders M.D., Yee H.K.C.)"
VizieR,J/ApJS/244/30/table1,9,"Catalog of Herschel-selected ultrared sources ( Ma J., Cooray A., Nayyeri H., et al.)"
VizieR,J/A+A/536/A84/table1,9,"XMM-Newton sample ( Vagnetti F., Turriziani S., Trevese D.)"
VizieR,J/MNRAS/384/1502/BCGs,9,"NIR photometry of BCGs ( Stott J.P., Edge A.C., Smith G.P., Swinbank A.M., Ebeling H.)"
VizieR,J/ApJ/830/93/table1,9,"*Observed stars and stellar parameters ( Ji A.P., Frebel A., Simon J.D., Chiti A.)"
VizieR,J/ApJS/246/12/table5,9,"Basic parameters of the member galaxies of each cCG ( Zheng Y.-L., Shen S.-Y.)"
VizieR,J/AJ/135/1311/table3,9,"*Radio galaxy group properties ( Auger M.W., Becker R.H., Fassnacht C.D.)"
VizieR,J/MNRAS/440/1248/bri2t1v,9,"Type1 voids from bright2 in comoving coordinates ( Nadathur S., Hotchkiss S.)"
VizieR,J/MNRAS/440/1248/lrgdt1v,9,"Type1 voids from lrgdim in comoving coordinates ( Nadathur S., Hotchkiss S.)"
VizieR,J/ApJ/804/79/table1,9,"Sample of COS G130M-G160M targets piercing the circumgalactic medium (CGM) of M31 ( Lehner N., Howk J.C., Wakker B.P.)"
VizieR,J/A+A/648/A102/tablec1,9,"Basic radio properties and radio classification for the FR objects in our sample ( Vardoulaki E., Jimenez Andrade E.F., Delvecchio I., et al.)"
VizieR,J/ApJS/270/12/spscat,9,"Stellar population catalog based on the DR2 SUPER photometric catalog ( Wang B., Leja J., Labbe I., et al.)"
VizieR,J/MNRAS/482/1618/table4,9,"Galaxies from the literature with PAH, IR, and/or CO emission ( Cortzen I., Garrett J., Magdis G., Rigopoulou D., Valentino F., Pereira-Santaella M., Combes F., Alonso-Herrero A., Toft S., Daddi E., Elbaz D., Gomez-Guijarro C., Stockmann M., Huang J., Kramer C.)"
VizieR,J/ApJ/720/368/table5,9,"Relevant data for the sources in sample A ( Xue Y.Q., Brandt W.N., Luo B., Rafferty D.A., Alexander D.M., Bauer F.E., Lehmer B.D., Schneider D.P., Silverman J.D.)"
HEASARC,isgri4yrct,9,INTEGRAL ISGRI 4-Year Source Catalog
VizieR,J/ApJS/221/2/table2,9,"Journal of MIKE observations ( Prochaska J.X., O'Meara J.M., Fumagalli M., Bernstein R.A., Burles S.M.)"
VizieR,J/MNRAS/449/3263/table1,9,"Summary of galaxy and absorber properties ( Johnson S.D., Chen H.-W., Mulchaey J.S.)"
HEASARC,noras,9,Northern ROSAT All-Sky (NORAS) Galaxy Cluster Survey Catalog
VizieR,J/ApJ/549/820/table1,9,"Relevant data for the 586 unique galaxies observed in this study ( Couch W.J., Balogh M.L., Bower R.G., Smail I., Glazebrook K., Taylor M.)"
VizieR,J/A+A/564/A117/table7,9,"Binary quasars with the shortest separation, between 0"" and 30"" ( Gattano C., Souchay J., Barache C.)"
VizieR,J/ApJ/925/115/table7,9,"Properties of SNe Ia considered in this work ( Hand J., Liu S., Galbany L., Perrefort D., Wood-Vasey W.M., Burns C.)"
VizieR,J/ApJ/837/120/table2,9,"Galaxy properties and SN control times ( Graur O., Bianco F.B., Huang S., Modjaz M., Shivvers I., Filippenko A.V., Li W., Eldridge J.J.)"
VizieR,J/MNRAS/453/1201/tableb1,9,"Recovered C-band fluxes ( Hogan M.T., Edge A.C., Hlavacek-Larrondo J., Grainge K.J.B., Hamer S.L., Mahony E.K., Russell H.R., Fabian A.C., McNamara B.R., Wilman R.J.)"
VizieR,J/A+A/465/271/stars,9,"Kinematic data, fundamental parameters,  abundances and ages ( Ramirez, I., Allende Prieto, C., Lambert, D.L.)"
VizieR,J/ApJS/134/355/table6,9,"Non-cluster radio galaxy data ( Miller N.A., Owen F.N.)"
VizieR,J/A+A/597/A24/tablea1,9,"Sources associated as group members of LCLG-42230 based on our VIMOS spectroscopic data only ( Rabitz A., Zhang Y.-Y., Schwope A., Verdugo M., Reiprich T., Klein M.)"
VizieR,J/AJ/141/88/table6,8,"All extended sources with N^-19^_1.0_>=40 ( Wing J.D., Blanton E.L.)"
VizieR,J/MNRAS/490/613/table3,8,"Properties of the groups identified in the FOV of WFI 2033-4723 ( Sluse D., Rusu C.E., Fassnacht C.D., et al.)"
VizieR,J/ApJ/701/1219/table5,8,"*Photometric and spectroscopic catalog of objects in the field around PKS0405-123 ( Chen H.-W., Mulchaey J.S.)"
VizieR,J/MNRAS/442/1693/blazars,8,"Photometric and polarization results of the RoboPol 2013 June optical polarization survey of {gamma}-ray-loud blazars and the {gamma}-ray-quiet control (table2), and additional archival information (table3) ( Pavlidou V., Angelakis E., Myserlis I., et al.)"
VizieR,J/AJ/141/137/table2,8,"SDSS DR4 quasars searched for Mg II ( Quider A.M., Nestor D.B., Turnshek D.A., Rao S.M., Monier E.M., Weyant A.N., Busche J.R.)"
VizieR,J/ApJ/748/49/table3,8,"Line properties for z<1 broad-line 1LAC AGNs ( Shaw M.S., Romani R.W., Cotter G., Healey S.E., Michelson P.F., Readhead A.C.S., Richards J.L., Max-Moerbeck W., King O.G., Potter W.J.)"
VizieR,J/ApJ/818/182/galaxies,8,"Observational properties and  derived parameters of the sample ( Vaddi S., O'Dea C.P., Baum S.A., Whitmore S., Ahmed R., Pierce K., Leary S.)"
VizieR,J/ApJS/211/21/zspec,8,"Combined table from original tables ( Ebeling H., Ma C.-J., Barrett E.)"
VizieR,J/ApJS/258/32/members,8,"Galaxy catalog of Abell 1882 (spectral data, Table 2 and photometric data, Table 3) ( Sengupta A., Keel W.C., Morrison G., Windhorst R.A., Miller N., Smith B.)"
VizieR,J/ApJ/900/183/tablea1,8,"Measured quantities of our galaxies ( Wang X., Jones T.A., Treu T., Daddi E., Brammer G.B., Sharon K., Morishita T., Abramson L.E., Colbert J.W., Henry A.L., Hopkins P.F., Malkan M.A., Schmidt K.B., Teplitz H.I., Vulcani B.)"
VizieR,J/ApJS/256/13/tableb1,8,"Catalog of Fermi-LAT long-term transient sources (1FLT) ( Baldini L., Ballet J., Bastieri D., et al.)"
VizieR,J/A+A/388/1/tablea2,8,"Redshifts obtained in the EIS0947-2120 field ( Hansen L., Olsen L.F., Jorgensen H.E.)"
VizieR,J/ApJ/784/19/table1,8,"Observations ( Casey A.R., Keller S.C., Da Costa G., Frebel A., Maunder E.)"
VizieR,J/A+A/382/60/table4,8,"Foreground and background galaxies in the MOS sample ( Duc P.-A., Poggianti B.M., Fadda D., Elbaz D., Flores H., Chanial P., Franceschini A., Moorwood A., Cesarsky C.)"
VizieR,J/A+A/631/A87/minor,8,"Minor close pairs of galaxies (table B4) ( Ventou E., Contini T., Bouche N., Epinat E., Brinchmann J., Inami H., Richard J., Schroetter I., Soucail G., Steinmetz M., Weilbacher P.)"
VizieR,J/ApJ/905/93/table5,8,"Rare transients ( Hosseinzadeh G., Dauphin F., Villar V.A., et al.)"
VizieR,J/A+A/555/A42/suppl210,8,"Supplementary sources, 2-10keV band ( Ranalli P., Comastri A., Vignali C., Carrera F.J., Cappelluti N., Gilli R., Puccetti S., Brandt W.N., Brunner H., Brusa M., Georgantopoulos I., Iwasawa K., Mainieri V.)"
VizieR,J/A+A/666/A186/table1,8,"Catalogue of 194353 SDSS star-forming galaxies empirically corrected for aperture using Iglesias-Paramo et al. (2016ApJ...826...71I): oxygen and nitrogen-to-oxygen abundance and related relevant data ( Duarte Puertas S., Vilchez J.M., Iglesias-Paramo J., Molla M., Perez-Montero E., Kehrig C., Pilyugin L.S., Zinchenko I.A.)"
VizieR,J/AJ/132/321/table1,8,"Nuclear Morphology and Host Galaxy Parameters for Seyfert 1 Galaxies ( Deo R.P., Crenshaw D.M., Kraemer S.B.)"
VizieR,J/MNRAS/428/729/observed,8,"Best-fitting parameters in the  observer frame ( Margutti R., Zaninoni E., Bernardini M.G., et al.)"
VizieR,J/MNRAS/487/4285/table3,8,"Catalogue of the variable AGN candidates ( Pouliasis E., Georgantopoulos I., Bonanos A.Z., Yang M., Sokolovsky K.V., Hatzidimitriou D., Mountrichas G., Gavras P., Charmandaris V., Bellas-velidis I., Spetsieri Z.T., Tsinganos K.)"
VizieR,J/AJ/155/188/table8,8,"Radio galaxy used in Section 3 ( Lin Y.-T., Huang H.-J., Chen Y.-C.)"
VizieR,J/A+A/534/A120/table2,8,"2XMMi/SDSS Galaxy Cluster Survey catalogue (I) ( Takey A., Schwope A., Lamer G.)"
VizieR,J/MNRAS/458/4074/table1,8,"Properties of the 22 quasar absorbers (15 sub-DLAs and 7 DLAs) studied here ( Quiret S., Peroux C., Zafar T., Kulkarni V.P., Jenkins E.B., Milliard B., Rahmani H., Popping A., Rao S.M., Turnshek D.A., Monier E.M.)"
VizieR,J/A+A/693/A35/table1,8,"List of CLAGNs ( Jana A., Ricci C., Temple M.J., Chang H.-K., Shablovinskaya E., Trakhtenbrot B., Diaz Y., Ilic D., Nandi P., Koss M.)"
VizieR,J/ApJ/835/280/table3,8,"Environmental parameters of compact groups ( Lee G.-H., Hwang H.S., Sohn J., Lee M.G.)"
VizieR,J/ApJ/866/137/table2,8,"Variability brightness temperatures and beaming properties for the sources in our sample (T_var_ and delta_var_ for bright blazars) ( Liodakis I., Hovatta T., Huppenkothen D., Kiehlmann S., Max-Moerbeck W., ReadheadA A.C.S.)"
VizieR,J/ApJS/271/55/table14,8,"20-pc objects with low-metallicity and/or halo kinematics ( Kirkpatrick J.D., Marocco F., Gelino C.R., et al.)"
VizieR,J/MNRAS/435/3376/tablea1,8,"Collated LFIR and L'CO values for a range of extragalactic systems ( Heywood I., Martinez-Sansigre A., Willott C.J., Rawlings S.)"
VizieR,J/MNRAS/426/1845/tableb2,8,"Reliable and tentative radio, 24um, 8.0um and i-K identifications in the UDS field ( Michalowski M.J., Dunlop J.S., Ivison R.J., et al.)"
HEASARC,asiagosn,8,Asiago Supernova Catalog (Dynamic Version)
VizieR,J/ApJ/769/52/table3,8,"List of known clusters in SDSS LRG beams ( Wong K.C., Zabludoff A.I., Ammons S.M., Keeton C.R., Hogg D.W., Gonzalez A.H.)"
VizieR,J/ApJ/823/95/catalog,8,"List of detected Chandra counterparts ( Cappelluti N., Comastri A., Fontana A., et al.)"
VizieR,J/A+A/642/A153/tablea1,8,"General properties of SAGAN-I (SGS) ( Dabhade P., Mahato M., Bagchi J., Saikia D.J., Combes F., Sankhyayan S., Roettgering H.J.A., Ho L.C., Gaikwad M., Raychaudhury S., Vaidya B., Guiderdoni B.)"
HEASARC,champsdssa,8,CHAMP/SDSS Nearby Low-Luminosity AGN Catalog
VizieR,J/MNRAS/492/503/tablea6,8,"Galaxies in the field Abell 370 ( Raney C.A., Keeton C.R., Brennan S.)"
VizieR,J/ApJS/244/22/matchacat,8,"MATCha cluster data, scaling relations information and centering information (Tables 5, 6 and 7) ( Hollowood D.L., Jeltema T., Chen X., Farahi A., Evrard A., Everett S., Rozo E., Rykoff E., Bernstein R., Bermeo-Hernandez A., Eiger L., Giles P., Israel H., Michel R., Noorali R., Romer A.K., Rooney P., Splettstoesser M.)"
VizieR,J/ApJ/754/38/table2,8,"Basic properties of our sample of 115 (nonblazar) Flat-Spectrum Radio Quasars (FSRQs) ( Chand H., Gopal-Krishna)"
VizieR,J/A+A/583/A76/tablea1,7,"Omega Centauri candidates selected from RAVE catalog, their abundance ratios, and space velocities ( Fernandez-Trincado J.G., Robin A.C., Vieira K., Moreno E., Bienayme O., Reyle C., Valenzuela O., Pichardo B., Robles-Valdez F., Martins A.M.M.)"
VizieR,J/AJ/124/2955/table1,7,"AERQS Southern Sample ( Grazian A., Omizzolo A., Corbally C., Cristiani S., Haehnelt M.G., Vanzella E.)"
